,robot_x,robot_y,local_ppl_cnt
0,0.1767766952966369,-3.823223304703363,2
1,0.3535533905932738,-3.646446609406726,4
2,0.5303300858899107,-3.469669914110089,4
3,0.4346592277986383,-3.2387000309822676,4
4,0.3389883697073659,-3.007730147854446,4
5,0.24331751161609347,-2.7767602647266245,4
6,0.3389883697073659,-2.545790381598803,5
7,0.3389883697073659,-2.295790381598803,5
8,0.3389883697073659,-2.045790381598803,7
9,0.3389883697073659,-1.795790381598803,8
10,0.24331751161609347,-1.5648204984709813,10
11,0.2433175116160935,-1.3148204984709813,10
12,0.14764665352482106,-1.0838506153431595,11
13,0.1476466535248211,-0.8338506153431595,11
14,0.14764665352482112,-0.5838506153431595,11
15,0.14764665352482115,-0.3338506153431595,11
16,0.14764665352482118,-0.08385061534315952,11
17,0.1476466535248212,0.16614938465684048,11
18,0.32442334882145807,0.34292607995347735,10
19,0.32442334882145807,0.5929260799534773,10
20,0.22875249073018564,0.823895963081299,8
21,0.1330816326389132,1.0548658462091207,8
22,0.13308163263891323,1.3048658462091207,9
23,0.2287524907301857,1.5358357293369425,9
24,0.3244233488214582,1.7668056124647642,7
25,0.3244233488214582,2.016805612464764,7
26,0.3244233488214582,2.266805612464764,8
27,0.3244233488214582,2.516805612464764,7
28,0.3244233488214582,2.766805612464764,6
29,0.22875249073018575,2.9977754955925855,4
30,0.13308163263891332,3.228745378720407,5
31,0.037410774547640885,3.4597152618482285,4
32,0.0374107745476409,3.7097152618482285,4
33,-0.09567085809127243,-3.7690301168721785,0
34,-0.19134171618254486,-3.538060233744357,0
35,-0.2870125742738173,-3.3070903506165354,0
36,-0.3826834323650897,-3.076120467488714,1
37,-0.47835429045636213,-2.8451505843608924,2
38,-0.47835429045636213,-2.5951505843608924,3
39,-0.47835429045636213,-2.3451505843608924,3
40,-0.47835429045636213,-2.0951505843608924,4
41,-0.5740251485476345,-1.8641807012330707,4
42,-0.5740251485476345,-1.6141807012330707,4
43,-0.5740251485476345,-1.3641807012330707,4
44,-0.5740251485476345,-1.1141807012330707,7
45,-0.5740251485476345,-0.8641807012330707,8
46,-0.5740251485476345,-0.6141807012330707,11
47,-0.5740251485476345,-0.36418070123307067,11
48,-0.5740251485476345,-0.11418070123307067,11
49,-0.4783542904563621,0.11678918189475102,12
50,-0.3826834323650896,0.3477590650225727,12
51,-0.28701257427381716,0.5787289481503943,12
52,-0.28701257427381716,0.7570380165748001,13
53,-0.28701257427381716,1.0070380165748,13
54,-0.1913417161825447,1.2380078997026218,13
55,-0.09567085809127224,1.4689777828304436,13
56,2.220446049250313e-16,1.6999476659582653,12
57,0.09567085809127268,1.930917549086087,12
58,0.19134171618254514,2.1618874322139088,12
59,0.2870125742738176,2.3928573153417303,12
60,0.2870125742738176,2.6428573153417303,7
61,0.2870125742738176,2.8928573153417303,9
62,0.19134171618254517,3.123827198469552,6
63,0.09567085809127274,3.3547970815973733,4
64,0.09567085809127275,3.6047970815973733,5
65,0.027434931764799497,3.7695331803758365,4
66,0.1767766952966369,-3.823223304703363,1
67,0.08110583720536446,-3.5922534215755415,1
68,-0.01456502088590797,-3.36128353844772,1
69,-0.1102358789771804,-3.1303136553198985,2
70,-0.11023587897718039,-2.8803136553198985,2
71,-0.11023587897718037,-2.6303136553198985,2
72,-0.11023587897718036,-2.3803136553198985,4
73,-0.11023587897718035,-2.1303136553198985,4
74,-0.20590673706845278,-1.8993437721920767,4
75,-0.11023587897718032,-1.668373889064255,4
76,-0.1102358789771803,-1.418373889064255,8
